gene_name,condition,growth_rate_hr,annotation,cog_category,cog_class,cog_letter,dataset,strain,mass_frac,go_terms,cog_desc,dataset_name
nagC,gluconate_growth,0.6630116912775283,Transcriptional regulator/sugar kinase,Metabolism,information storage and processing,K,calgar_2017,REL606,5.64648774125947e-05,GO:0003700; GO:0005829; GO:0006355; GO:0005975; GO:0003677,"N-acetylglucosamine repressor, NagC",Caglar et al. 2017
ybgP,gluconate_growth,0.6630116912775283,"P pilus assembly protein, chaperone PapD",Cellular Processes and Signaling,cellular processes and signaling,W,calgar_2017,REL606,2.628441394150381e-06,GO:0061077; GO:0071555; GO:0043711; GO:0030288; GO:0006457; GO:0042597,predicted periplasmic pilus chaperone,Caglar et al. 2017
ybgQ,gluconate_growth,0.6630116912775283,"P pilus assembly protein, porin PapC",Cellular Processes and Signaling,cellular processes and signaling,W,calgar_2017,REL606,8.78890576433871e-06,GO:0055085; GO:0009297; GO:0015473; GO:0016021; GO:0016020; GO:0009279,predicted outer membrane protein,Caglar et al. 2017
bioC,gluconate_growth,0.6630116912775283,SAM-dependent methyltransferases,Poorly Characterized,Not Assigned,Not Assigned,calgar_2017,REL606,2.7573573073011866e-06,GO:0102130; GO:0005829; GO:0016740; GO:0008168; GO:0032259; GO:0010340; GO:0009102,Not Assigned,Caglar et al. 2017
bioC,gluconate_growth,0.6630116912775283,SAM-dependent methyltransferases,Poorly Characterized,Not Assigned,Not Assigned,calgar_2017,REL606,2.7573573073011866e-06,GO:0102130; GO:0005829; GO:0016740; GO:0008168; GO:0032259; GO:0010340; GO:0009102,Not Assigned,Caglar et al. 2017
rhlE,gluconate_growth,0.6630116912775283,Superfamily II DNA and RNA helicases,Information Storage and Processing,information storage and processing,L,calgar_2017,REL606,5.362190121592407e-05,GO:0005829; GO:0009408; GO:0042254; GO:0005737; GO:0016787; GO:0004386; GO:0003676; GO:0042255; GO:0003724; GO:0005524; GO:0003723; GO:0000166,ATP-dependent RNA helicase,Caglar et al. 2017
rhlE,gluconate_growth,0.6630116912775283,Superfamily II DNA and RNA helicases,Information Storage and Processing,information storage and processing,L,calgar_2017,REL606,8.287021097006448e-05,GO:0005829; GO:0009408; GO:0042254; GO:0005737; GO:0016787; GO:0004386; GO:0003676; GO:0042255; GO:0003724; GO:0005524; GO:0003723; GO:0000166,ATP-dependent RNA helicase,Caglar et al. 2017
rhlE,gluconate_growth,0.6630116912775283,Superfamily II DNA and RNA helicases,Information Storage and Processing,information storage and processing,L,calgar_2017,REL606,0.0001267426756012751,GO:0005829; GO:0009408; GO:0042254; GO:0005737; GO:0016787; GO:0004386; GO:0003676; GO:0042255; GO:0003724; GO:0005524; GO:0003723; GO:0000166,ATP-dependent RNA helicase,Caglar et al. 2017
rhlE,gluconate_growth,0.6630116912775283,Superfamily II DNA and RNA helicases,Information Storage and Processing,information storage and processing,L,calgar_2017,REL606,0.00010724380243184814,GO:0005829; GO:0009408; GO:0042254; GO:0005737; GO:0016787; GO:0004386; GO:0003676; GO:0042255; GO:0003724; GO:0005524; GO:0003723; GO:0000166,ATP-dependent RNA helicase,Caglar et al. 2017
rhlE,gluconate_growth,0.6630116912775283,Superfamily II DNA and RNA helicases,Information Storage and Processing,information storage and processing,L,calgar_2017,REL606,5.362190121592407e-05,GO:0005829; GO:0009408; GO:0042254; GO:0005737; GO:0016787; GO:0004386; GO:0003676; GO:0042255; GO:0003724; GO:0005524; GO:0003723; GO:0000166,ATP-dependent RNA helicase,Caglar et al. 2017
rhlE,gluconate_growth,0.6630116912775283,Superfamily II DNA and RNA helicases,Information Storage and Processing,information storage and processing,L,calgar_2017,REL606,8.287021097006448e-05,GO:0005829; GO:0009408; GO:0042254; GO:0005737; GO:0016787; GO:0004386; GO:0003676; GO:0042255; GO:0003724; GO:0005524; GO:0003723; GO:0000166,ATP-dependent RNA helicase,Caglar et al. 2017
rhlE,gluconate_growth,0.6630116912775283,Superfamily II DNA and RNA helicases,Information Storage and Processing,information storage and processing,L,calgar_2017,REL606,0.0001267426756012751,GO:0005829; GO:0009408; GO:0042254; GO:0005737; GO:0016787; GO:0004386; GO:0003676; GO:0042255; GO:0003724; GO:0005524; GO:0003723; GO:0000166,ATP-dependent RNA helicase,Caglar et al. 2017
rhlE,gluconate_growth,0.6630116912775283,Superfamily II DNA and RNA helicases,Information Storage and Processing,information storage and processing,L,calgar_2017,REL606,0.00010724380243184814,GO:0005829; GO:0009408; GO:0042254; GO:0005737; GO:0016787; GO:0004386; GO:0003676; GO:0042255; GO:0003724; GO:0005524; GO:0003723; GO:0000166,ATP-dependent RNA helicase,Caglar et al. 2017
dinG,gluconate_growth,0.6630116912775283,Rad3-related DNA helicases,Information Storage and Processing,information storage and processing,L,calgar_2017,REL606,3.176675330408949e-05,GO:0016818; GO:0016887; GO:0004386; GO:0009432; GO:0033677; GO:0005515; GO:0016787; GO:0006139; GO:0051539; GO:0051536; GO:0046872; GO:0003676; GO:0032508; GO:0005829; GO:0003678; GO:0006974; GO:0006310; GO:0005524; GO:0003677; GO:0000166; GO:0006281,ATP-dependent DNA helicase,Caglar et al. 2017
dinG,gluconate_growth,0.6630116912775283,Rad3-related DNA helicases,Information Storage and Processing,information storage and processing,L,calgar_2017,REL606,2.382506497806712e-05,GO:0016818; GO:0016887; GO:0004386; GO:0009432; GO:0033677; GO:0005515; GO:0016787; GO:0006139; GO:0051539; GO:0051536; GO:0046872; GO:0003676; GO:0032508; GO:0005829; GO:0003678; GO:0006974; GO:0006310; GO:0005524; GO:0003677; GO:0000166; GO:0006281,ATP-dependent DNA helicase,Caglar et al. 2017
dinG,gluconate_growth,0.6630116912775283,Rad3-related DNA helicases,Information Storage and Processing,information storage and processing,L,calgar_2017,REL606,2.382506497806712e-05,GO:0016818; GO:0016887; GO:0004386; GO:0009432; GO:0033677; GO:0005515; GO:0016787; GO:0006139; GO:0051539; GO:0051536; GO:0046872; GO:0003676; GO:0032508; GO:0005829; GO:0003678; GO:0006974; GO:0006310; GO:0005524; GO:0003677; GO:0000166; GO:0006281,ATP-dependent DNA helicase,Caglar et al. 2017
dinG,gluconate_growth,0.6630116912775283,Rad3-related DNA helicases,Information Storage and Processing,information storage and processing,L,calgar_2017,REL606,1.5883376652044745e-05,GO:0016818; GO:0016887; GO:0004386; GO:0009432; GO:0033677; GO:0005515; GO:0016787; GO:0006139; GO:0051539; GO:0051536; GO:0046872; GO:0003676; GO:0032508; GO:0005829; GO:0003678; GO:0006974; GO:0006310; GO:0005524; GO:0003677; GO:0000166; GO:0006281,ATP-dependent DNA helicase,Caglar et al. 2017
glnH,gluconate_growth,0.6630116912775283,"ABC-type amino acid transport/signal transduction systems, periplasmic component/domain",Cellular Processes and Signaling,cellular processes and signaling,T,calgar_2017,REL606,0.00012726984612055893,GO:0034220; GO:0015276; GO:0016020; GO:0006868; GO:0070406; GO:0030288; GO:0042597; GO:0006865,L-glutamine-binding protein,Caglar et al. 2017
glnH,gluconate_growth,0.6630116912775283,"ABC-type amino acid transport/signal transduction systems, periplasmic component/domain",Cellular Processes and Signaling,cellular processes and signaling,T,calgar_2017,REL606,0.0001378756666306055,GO:0034220; GO:0015276; GO:0016020; GO:0006868; GO:0070406; GO:0030288; GO:0042597; GO:0006865,L-glutamine-binding protein,Caglar et al. 2017
glnH,gluconate_growth,0.6630116912775283,"ABC-type amino acid transport/signal transduction systems, periplasmic component/domain",Cellular Processes and Signaling,cellular processes and signaling,T,calgar_2017,REL606,0.00010340674997295413,GO:0034220; GO:0015276; GO:0016020; GO:0006868; GO:0070406; GO:0030288; GO:0042597; GO:0006865,L-glutamine-binding protein,Caglar et al. 2017
glnH,gluconate_growth,0.6630116912775283,"ABC-type amino acid transport/signal transduction systems, periplasmic component/domain",Cellular Processes and Signaling,cellular processes and signaling,T,calgar_2017,REL606,0.00012461839099304727,GO:0034220; GO:0015276; GO:0016020; GO:0006868; GO:0070406; GO:0030288; GO:0042597; GO:0006865,L-glutamine-binding protein,Caglar et al. 2017
deoR,gluconate_growth,0.6630116912775283,Transcriptional regulators of sugar metabolism,Metabolism,information storage and processing,K,calgar_2017,REL606,8.351644830474707e-06,GO:0006355; GO:0003677; GO:0003700; GO:0005829; GO:2000143; GO:0000986,"transcriptional regulator, DeoR family",Caglar et al. 2017
deoR,gluconate_growth,0.6630116912775283,Transcriptional regulators of sugar metabolism,Metabolism,information storage and processing,K,calgar_2017,REL606,2.7838816101582356e-06,GO:0006355; GO:0003677; GO:0003700; GO:0005829; GO:2000143; GO:0000986,"transcriptional regulator, DeoR family",Caglar et al. 2017
rimK,gluconate_growth,0.6630116912775283,Glutathione synthase/Ribosomal protein S6 modification enzyme (glutaminyl transferase),Information Storage and Processing,information storage and processing,J,calgar_2017,REL606,3.1630231157031154e-06,GO:0005737; GO:0005829; GO:0016874; GO:0006464; GO:0018169; GO:0009432; GO:0042802; GO:0018410; GO:0046872; GO:0006412; GO:0005524; GO:0000166,SSU ribosomal protein S6P modification protein,Caglar et al. 2017
artJ,gluconate_growth,0.6630116912775283,"ABC-type amino acid transport/signal transduction systems, periplasmic component/domain",Cellular Processes and Signaling,cellular processes and signaling,T,calgar_2017,REL606,0.0001726726265044742,GO:0015276; GO:0071705; GO:0016020; GO:0016597; GO:0015809; GO:0097638; GO:0006865; GO:0030288; GO:0034618; GO:0042597,L-arginine-binding protein,Caglar et al. 2017
artJ,gluconate_growth,0.6630116912775283,"ABC-type amino acid transport/signal transduction systems, periplasmic component/domain",Cellular Processes and Signaling,cellular processes and signaling,T,calgar_2017,REL606,0.00015959136692080193,GO:0015276; GO:0071705; GO:0016020; GO:0016597; GO:0015809; GO:0097638; GO:0006865; GO:0030288; GO:0034618; GO:0042597,L-arginine-binding protein,Caglar et al. 2017
artJ,gluconate_growth,0.6630116912775283,"ABC-type amino acid transport/signal transduction systems, periplasmic component/domain",Cellular Processes and Signaling,cellular processes and signaling,T,calgar_2017,REL606,0.00019098638992161543,GO:0015276; GO:0071705; GO:0016020; GO:0016597; GO:0015809; GO:0097638; GO:0006865; GO:0030288; GO:0034618; GO:0042597,L-arginine-binding protein,Caglar et al. 2017
artJ,gluconate_growth,0.6630116912775283,"ABC-type amino acid transport/signal transduction systems, periplasmic component/domain",Cellular Processes and Signaling,cellular processes and signaling,T,calgar_2017,REL606,0.00018575388608814652,GO:0015276; GO:0071705; GO:0016020; GO:0016597; GO:0015809; GO:0097638; GO:0006865; GO:0030288; GO:0034618; GO:0042597,L-arginine-binding protein,Caglar et al. 2017
artI,gluconate_growth,0.6630116912775283,"ABC-type amino acid transport/signal transduction systems, periplasmic component/domain",Cellular Processes and Signaling,cellular processes and signaling,T,calgar_2017,REL606,0.00019958367710097582,GO:0034220; GO:0015276; GO:0071705; GO:0016020; GO:0006865; GO:0030288; GO:0042597,L-arginine-binding protein,Caglar et al. 2017
artI,gluconate_growth,0.6630116912775283,"ABC-type amino acid transport/signal transduction systems, periplasmic component/domain",Cellular Processes and Signaling,cellular processes and signaling,T,calgar_2017,REL606,0.0001969575760864893,GO:0034220; GO:0015276; GO:0071705; GO:0016020; GO:0006865; GO:0030288; GO:0042597,L-arginine-binding protein,Caglar et al. 2017
artI,gluconate_growth,0.6630116912775283,"ABC-type amino acid transport/signal transduction systems, periplasmic component/domain",Cellular Processes and Signaling,cellular processes and signaling,T,calgar_2017,REL606,0.00017857486898508363,GO:0034220; GO:0015276; GO:0071705; GO:0016020; GO:0006865; GO:0030288; GO:0042597,L-arginine-binding protein,Caglar et al. 2017
artI,gluconate_growth,0.6630116912775283,"ABC-type amino acid transport/signal transduction systems, periplasmic component/domain",Cellular Processes and Signaling,cellular processes and signaling,T,calgar_2017,REL606,0.00019958367710097582,GO:0034220; GO:0015276; GO:0071705; GO:0016020; GO:0006865; GO:0030288; GO:0042597,L-arginine-binding protein,Caglar et al. 2017
ybjS,gluconate_growth,0.6630116912775283,Nucleoside-diphosphate-sugar epimerases,Metabolism,cellular processes and signaling,M,calgar_2017,REL606,2.9711899959222803e-05,GO:0005829; GO:0050662; GO:0003824,predicted NAD(P)H-binding oxidoreductase with NAD(P)-binding Rossmann-fold domain,Caglar et al. 2017
ybjS,gluconate_growth,0.6630116912775283,Nucleoside-diphosphate-sugar epimerases,Metabolism,cellular processes and signaling,M,calgar_2017,REL606,2.9711899959222803e-05,GO:0005829; GO:0050662; GO:0003824,predicted NAD(P)H-binding oxidoreductase with NAD(P)-binding Rossmann-fold domain,Caglar et al. 2017
ybjS,gluconate_growth,0.6630116912775283,Nucleoside-diphosphate-sugar epimerases,Metabolism,cellular processes and signaling,M,calgar_2017,REL606,2.9711899959222803e-05,GO:0005829; GO:0050662; GO:0003824,predicted NAD(P)H-binding oxidoreductase with NAD(P)-binding Rossmann-fold domain,Caglar et al. 2017
ybjS,gluconate_growth,0.6630116912775283,Nucleoside-diphosphate-sugar epimerases,Metabolism,cellular processes and signaling,M,calgar_2017,REL606,2.599791246431995e-05,GO:0005829; GO:0050662; GO:0003824,predicted NAD(P)H-binding oxidoreductase with NAD(P)-binding Rossmann-fold domain,Caglar et al. 2017
ybjT,gluconate_growth,0.6630116912775283,Predicted nucleoside-diphosphate-sugar epimerases,Metabolism,poorly characterized,R,calgar_2017,REL606,1.5711846325847873e-05,GO:0016021; GO:0016020; GO:0005886,conserved protein with NAD(P)-binding Rossmann-fold domain,Caglar et al. 2017
ybjT,gluconate_growth,0.6630116912775283,Predicted nucleoside-diphosphate-sugar epimerases,Metabolism,poorly characterized,R,calgar_2017,REL606,1.5711846325847873e-05,GO:0016021; GO:0016020; GO:0005886,conserved protein with NAD(P)-binding Rossmann-fold domain,Caglar et al. 2017
ybjT,gluconate_growth,0.6630116912775283,Predicted nucleoside-diphosphate-sugar epimerases,Metabolism,poorly characterized,R,calgar_2017,REL606,2.0949128434463828e-05,GO:0016021; GO:0016020; GO:0005886,conserved protein with NAD(P)-binding Rossmann-fold domain,Caglar et al. 2017
ybjT,gluconate_growth,0.6630116912775283,Predicted nucleoside-diphosphate-sugar epimerases,Metabolism,poorly characterized,R,calgar_2017,REL606,1.0474564217231914e-05,GO:0016021; GO:0016020; GO:0005886,conserved protein with NAD(P)-binding Rossmann-fold domain,Caglar et al. 2017
poxB,gluconate_growth,0.6630116912775283,"Thiamine pyrophosphate-requiring enzymes [acetolactate synthase, pyruvate dehydrogenase (cytochrome), glyoxylate carboligase, phosphonopyruvate decarboxylase]",Metabolism,metabolism,E,calgar_2017,REL606,1.814116041693173e-05,GO:0032991; GO:0042867; GO:0050660; GO:0042802; GO:0006090; GO:0030976; GO:0003824; GO:0000287; GO:0052737; GO:0055114; GO:0005886; GO:0005829; GO:0016491; GO:0016020; GO:0008289,pyruvate dehydrogenase (quinone) (EC 1.2.5.1),Caglar et al. 2017
poxB,gluconate_growth,0.6630116912775283,"Thiamine pyrophosphate-requiring enzymes [acetolactate synthase, pyruvate dehydrogenase (cytochrome), glyoxylate carboligase, phosphonopyruvate decarboxylase]",Metabolism,metabolism,E,calgar_2017,REL606,1.2094106944621154e-05,GO:0032991; GO:0042867; GO:0050660; GO:0042802; GO:0006090; GO:0030976; GO:0003824; GO:0000287; GO:0052737; GO:0055114; GO:0005886; GO:0005829; GO:0016491; GO:0016020; GO:0008289,pyruvate dehydrogenase (quinone) (EC 1.2.5.1),Caglar et al. 2017
poxB,gluconate_growth,0.6630116912775283,"Thiamine pyrophosphate-requiring enzymes [acetolactate synthase, pyruvate dehydrogenase (cytochrome), glyoxylate carboligase, phosphonopyruvate decarboxylase]",Metabolism,metabolism,E,calgar_2017,REL606,1.2094106944621154e-05,GO:0032991; GO:0042867; GO:0050660; GO:0042802; GO:0006090; GO:0030976; GO:0003824; GO:0000287; GO:0052737; GO:0055114; GO:0005886; GO:0005829; GO:0016491; GO:0016020; GO:0008289,pyruvate dehydrogenase (quinone) (EC 1.2.5.1),Caglar et al. 2017
poxB,gluconate_growth,0.6630116912775283,"Thiamine pyrophosphate-requiring enzymes [acetolactate synthase, pyruvate dehydrogenase (cytochrome), glyoxylate carboligase, phosphonopyruvate decarboxylase]",Metabolism,metabolism,E,calgar_2017,REL606,2.418821388924231e-05,GO:0032991; GO:0042867; GO:0050660; GO:0042802; GO:0006090; GO:0030976; GO:0003824; GO:0000287; GO:0052737; GO:0055114; GO:0005886; GO:0005829; GO:0016491; GO:0016020; GO:0008289,pyruvate dehydrogenase (quinone) (EC 1.2.5.1),Caglar et al. 2017
cydC,gluconate_growth,0.6630116912775283,"ABC-type transport system involved in cytochrome bd biosynthesis, fused ATPase and permease components",Cellular Processes and Signaling,cellular processes and signaling,O,calgar_2017,REL606,7.362834422495006e-05,GO:0055085; GO:0005623; GO:0045454; GO:0005887; GO:0043190; GO:0016887; GO:0016020; GO:0070453; GO:0033228; GO:0034775; GO:0005886; GO:0042626; GO:0016021; GO:0005524; GO:0000166,fused cysteine transporter subunits of ABC superfamily: membrane component/ATP-binding component,Caglar et al. 2017
cydC,gluconate_growth,0.6630116912775283,"ABC-type transport system involved in cytochrome bd biosynthesis, fused ATPase and permease components",Cellular Processes and Signaling,cellular processes and signaling,O,calgar_2017,REL606,7.976403957702923e-05,GO:0055085; GO:0005623; GO:0045454; GO:0005887; GO:0043190; GO:0016887; GO:0016020; GO:0070453; GO:0033228; GO:0034775; GO:0005886; GO:0042626; GO:0016021; GO:0005524; GO:0000166,fused cysteine transporter subunits of ABC superfamily: membrane component/ATP-binding component,Caglar et al. 2017
cydC,gluconate_growth,0.6630116912775283,"ABC-type transport system involved in cytochrome bd biosynthesis, fused ATPase and permease components",Cellular Processes and Signaling,cellular processes and signaling,O,calgar_2017,REL606,7.362834422495006e-05,GO:0055085; GO:0005623; GO:0045454; GO:0005887; GO:0043190; GO:0016887; GO:0016020; GO:0070453; GO:0033228; GO:0034775; GO:0005886; GO:0042626; GO:0016021; GO:0005524; GO:0000166,fused cysteine transporter subunits of ABC superfamily: membrane component/ATP-binding component,Caglar et al. 2017
cydC,gluconate_growth,0.6630116912775283,"ABC-type transport system involved in cytochrome bd biosynthesis, fused ATPase and permease components",Cellular Processes and Signaling,cellular processes and signaling,O,calgar_2017,REL606,8.58997349291084e-05,GO:0055085; GO:0005623; GO:0045454; GO:0005887; GO:0043190; GO:0016887; GO:0016020; GO:0070453; GO:0033228; GO:0034775; GO:0005886; GO:0042626; GO:0016021; GO:0005524; GO:0000166,fused cysteine transporter subunits of ABC superfamily: membrane component/ATP-binding component,Caglar et al. 2017
